Year;Local Government Area;Offence Subdivision;Incidents Recorded;id_loc;id
2021;Ballarat;Dangerous and negligent acts endangering people;2;445;34502
2021;Ballarat;Assault and related offences;21;483;34503
2021;Ballarat;Dangerous and negligent acts endangering people;2;483;34504
2021;Ballarat;Other crimes against the person;7;483;34505
2021;Ballarat;Stalking, harassment and threatening behaviour;2;483;34506
2021;Ballarat;Assault and related offences;3;507;34507
2021;Ballarat;Dangerous and negligent acts endangering people;2;507;34508
2021;Ballarat;Other crimes against the person;2;507;34509
2021;Ballarat;Stalking, harassment and threatening behaviour;1;507;34510
2021;Ballarat;Assault and related offences;1;508;34511
2021;Ballarat;Assault and related offences;46;758;34512
2021;Ballarat;Dangerous and negligent acts endangering people;10;758;34513
2021;Ballarat;Other crimes against the person;15;758;34514
2021;Ballarat;Stalking, harassment and threatening behaviour;3;758;34515
2021;Ballarat;Assault and related offences;14;921;34516
2021;Ballarat;Dangerous and negligent acts endangering people;1;921;34517
2021;Ballarat;Stalking, harassment and threatening behaviour;3;921;34518
2021;Ballarat;Dangerous and negligent acts endangering people;1;1058;34519
2021;Ballarat;Assault and related offences;16;1098;34520
2021;Ballarat;Dangerous and negligent acts endangering people;1;1098;34521
2021;Ballarat;Other crimes against the person;8;1098;34522
2021;Ballarat;Stalking, harassment and threatening behaviour;6;1098;34523
2021;Ballarat;Assault and related offences;1;1288;34524
2021;Ballarat;Assault and related offences;3;1289;34525
2021;Ballarat;Dangerous and negligent acts endangering people;1;1289;34526
2021;Ballarat;Other crimes against the person;1;1289;34527
2021;Ballarat;Assault and related offences;7;1493;34528
2021;Ballarat;Robbery;1;1493;34529
2021;Ballarat;Assault and related offences;14;1505;34530
2021;Ballarat;Other crimes against the person;3;1505;34531
2021;Ballarat;Stalking, harassment and threatening behaviour;1;1505;34532
2021;Ballarat;Assault and related offences;1;1541;34533
2021;Ballarat;Dangerous and negligent acts endangering people;1;1541;34534
2021;Ballarat;Assault and related offences;2;1611;34535
2021;Ballarat;Assault and related offences;3;1635;34536
2021;Ballarat;Dangerous and negligent acts endangering people;1;1635;34537
2021;Ballarat;Other crimes against the person;1;1635;34538
2021;Ballarat;Stalking, harassment and threatening behaviour;2;1635;34539
2021;Ballarat;Assault and related offences;7;1783;34540
2021;Ballarat;Other crimes against the person;4;1783;34541
2021;Ballarat;Stalking, harassment and threatening behaviour;2;1783;34542
2021;Ballarat;Assault and related offences;4;1800;34543
2021;Ballarat;Other crimes against the person;1;1800;34544
2021;Ballarat;Stalking, harassment and threatening behaviour;2;1800;34545
2021;Ballarat;Assault and related offences;15;1881;34546
2021;Ballarat;Dangerous and negligent acts endangering people;1;1881;34547
2021;Ballarat;Other crimes against the person;5;1881;34548
2021;Ballarat;Stalking, harassment and threatening behaviour;2;1881;34549
2021;Ballarat;Assault and related offences;10;1898;34550
2021;Ballarat;Other crimes against the person;2;1898;34551
2021;Ballarat;Assault and related offences;18;1907;34552
2021;Ballarat;Other crimes against the person;8;1907;34553
2021;Ballarat;Robbery;1;1907;34554
2021;Ballarat;Stalking, harassment and threatening behaviour;4;1907;34555
2021;Ballarat;Assault and related offences;3;2025;34556
2021;Ballarat;Other crimes against the person;1;2025;34557
2021;Ballarat;Assault and related offences;5;2037;34558
2021;Ballarat;Dangerous and negligent acts endangering people;3;2037;34559
2021;Ballarat;Other crimes against the person;6;2037;34560
2021;Ballarat;Robbery;1;2037;34561
2021;Ballarat;Stalking, harassment and threatening behaviour;1;2037;34562
2021;Ballarat;Assault and related offences;44;2262;34563
2021;Ballarat;Dangerous and negligent acts endangering people;2;2262;34564
2021;Ballarat;Other crimes against the person;5;2262;34565
2021;Ballarat;Robbery;1;2262;34566
2021;Ballarat;Stalking, harassment and threatening behaviour;5;2262;34567
2021;Ballarat;Assault and related offences;1;2357;34568
2021;Ballarat;Assault and related offences;111;2368;34569
2021;Ballarat;Dangerous and negligent acts endangering people;18;2368;34570
2021;Ballarat;Other crimes against the person;33;2368;34571
2021;Ballarat;Robbery;1;2368;34572
2021;Ballarat;Stalking, harassment and threatening behaviour;18;2368;34573
2021;Ballarat;Assault and related offences;4;2415;34574
2021;Ballarat;Robbery;1;2415;34575
2021;Ballarat;Assault and related offences;17;2419;34576
2021;Ballarat;Dangerous and negligent acts endangering people;1;2419;34577
2021;Ballarat;Other crimes against the person;2;2419;34578
2021;Ballarat;Robbery;2;2419;34579
2021;Ballarat;Stalking, harassment and threatening behaviour;2;2419;34580
2021;Ballarat;Assault and related offences;1;2515;34581
2021;Ballarat;Dangerous and negligent acts endangering people;1;2515;34582
2021;Ballarat;Assault and related offences;2;2844;34583
2021;Ballarat;Stalking, harassment and threatening behaviour;1;2844;34584
2021;Ballarat;Assault and related offences;115;2882;34585
2021;Ballarat;Dangerous and negligent acts endangering people;10;2882;34586
2021;Ballarat;Other crimes against the person;33;2882;34587
2021;Ballarat;Robbery;4;2882;34588
2021;Ballarat;Stalking, harassment and threatening behaviour;11;2882;34589
2021;Ballarat;Assault and related offences;2;2942;34590
2021;Ballarat;Assault and related offences;7;2952;34591
2021;Ballarat;Other crimes against the person;3;2952;34592
2021;Ballarat;Stalking, harassment and threatening behaviour;1;2952;34593
2021;Banyule;Assault and related offences;21;211;34594
2021;Banyule;Other crimes against the person;1;211;34595
2021;Banyule;Stalking, harassment and threatening behaviour;4;211;34596
2021;Banyule;Assault and related offences;8;350;34597
2021;Banyule;Dangerous and negligent acts endangering people;1;350;34598
2021;Banyule;Other crimes against the person;2;350;34599
2021;Banyule;Stalking, harassment and threatening behaviour;6;350;34600
2021;Banyule;Assault and related offences;35;419;34601
2021;Banyule;Dangerous and negligent acts endangering people;8;419;34602
2021;Banyule;Other crimes against the person;16;419;34603
2021;Banyule;Robbery;2;419;34604
2021;Banyule;Stalking, harassment and threatening behaviour;12;419;34605
2021;Banyule;Assault and related offences;4;854;34606
2021;Banyule;Dangerous and negligent acts endangering people;1;854;34607
2021;Banyule;Other crimes against the person;1;854;34608
2021;Banyule;Assault and related offences;3;896;34609
2021;Banyule;Dangerous and negligent acts endangering people;1;896;34610
2021;Banyule;Other crimes against the person;1;896;34611
2021;Banyule;Stalking, harassment and threatening behaviour;1;896;34612
2021;Banyule;Assault and related offences;69;1150;34613
2021;Banyule;Dangerous and negligent acts endangering people;7;1150;34614
2021;Banyule;Other crimes against the person;16;1150;34615
2021;Banyule;Robbery;6;1150;34616
2021;Banyule;Stalking, harassment and threatening behaviour;10;1150;34617
2021;Banyule;Assault and related offences;83;1215;34618
2021;Banyule;Dangerous and negligent acts endangering people;5;1215;34619
2021;Banyule;Other crimes against the person;14;1215;34620
2021;Banyule;Robbery;2;1215;34621
2021;Banyule;Stalking, harassment and threatening behaviour;14;1215;34622
2021;Banyule;Assault and related offences;55;1216;34623
2021;Banyule;Dangerous and negligent acts endangering people;8;1216;34624
2021;Banyule;Other crimes against the person;14;1216;34625
2021;Banyule;Robbery;4;1216;34626
2021;Banyule;Stalking, harassment and threatening behaviour;13;1216;34627
2021;Banyule;Assault and related offences;102;1217;34628
2021;Banyule;Dangerous and negligent acts endangering people;5;1217;34629
2021;Banyule;Other crimes against the person;14;1217;34630
2021;Banyule;Robbery;7;1217;34631
2021;Banyule;Stalking, harassment and threatening behaviour;22;1217;34632
2021;Banyule;Assault and related offences;48;1298;34633
2021;Banyule;Other crimes against the person;16;1298;34634
2021;Banyule;Robbery;1;1298;34635
2021;Banyule;Stalking, harassment and threatening behaviour;10;1298;34636
